"customer_id","title","firstname","middlename","lastname","suffix","phonenumber","phonetype_name","emailaddress","addresstype_name","addressline1","addressline2","city","stateprovince_name","postalcode","countryregion_name","Customer Group"
16371,,Evan,,Nelson,,"627-555-0185",Cell,evan34@adventure-works.com,Home,"2030 Lighthouse Way",NULL,Chula Vista,California,"91910",United States,No second purchase
16372,,Mason,,Nelson,,"950-555-0111",Home,mason30@adventure-works.com,Home,"2071 Babbe Street",NULL,Los Angeles,California,"90012",United States,No second purchase
16373,,Latoya,S,Shen,,"390-555-0186",Home,latoya2@adventure-works.com,Home,"2328 Sand View Way",NULL,Ballard,Washington,"98107",United States,Second Purchase after 6 Months of first
16374,,Isaac,,Oliver,,"978-555-0173",Cell,isaac31@adventure-works.com,Home,"402 Saxon St.",NULL,Bremerton,Washington,"98312",United States,No second purchase
16375,,Jesse,M,Nelson,,"542-555-0136",Cell,jesse34@adventure-works.com,Home,"3352 Alicante Court",NULL,Torrance,California,"90505",United States,No second purchase
16376,,Sean,,Nelson,,"314-555-0153",Home,sean41@adventure-works.com,Home,"4594 Hill Drive",NULL,Langley,British Columbia,V3A 4R2,Canada,Second Purchase within 6 Months of first
16377,,Latoya,F,Tang,,"1 (11) 500 555-0132",Home,latoya3@adventure-works.com,Home,"7338 Solano Drive",NULL,Hervey Bay,Queensland,"4655",Australia,Second Purchase within 6 Months of first
16378,,Latoya,L,Xu,,"1 (11) 500 555-0141",Home,latoya4@adventure-works.com,Home,"101, rue de Terre Neuve",NULL,Paris,Seine (Paris),"75010",France,Second Purchase within 6 Months of first
16379,,Latoya,D,Luo,,"835-555-0145",Home,latoya5@adventure-works.com,Home,"1276 Carlisle Way",NULL,Bremerton,Washington,"98312",United States,No second purchase
16380,,Latoya,,Yuan,,"1 (11) 500 555-0192",Cell,latoya6@adventure-works.com,Home,"1157, rue Marbeuf",NULL,Les Ulis,Essonne,"91940",France,No second purchase
16381,,Timothy,A,Nelson,,"267-555-0140",Home,timothy35@adventure-works.com,Home,"7798 Esperanza Drive",NULL,National City,California,"91950",United States,No second purchase
16382,,Latoya,S,Lal,,"1 (11) 500 555-0198",Cell,latoya7@adventure-works.com,Home,Heideweg 2459,NULL,Hamburg,Hessen,"22001",Germany,No second purchase
16383,,James,,Carter,,"311-555-0117",Cell,james60@adventure-works.com,Home,"9293 Balhan Dr.",NULL,National City,California,"91950",United States,No second purchase
16384,,Latoya,,Sharma,,"1 (11) 500 555-0114",Cell,latoya8@adventure-works.com,Home,"4290 Wellington Avenue",NULL,Billericay,England,CM11,United Kingdom,Second Purchase after 6 Months of first
16385,,Jonathan,,Carter,,"954-555-0115",Home,jonathan39@adventure-works.com,Home,"2752 Northridge Road",NULL,Cliffside,British Columbia,V8Y 1L1,Canada,No second purchase
16386,,Latoya,R,Shan,,"1 (11) 500 555-0122",Home,latoya9@adventure-works.com,Home,Attaché de Presse,NULL,Paris,Seine (Paris),"75008",France,No second purchase
16387,,Logan,A,Carter,,"1 (11) 500 555-0192",Home,logan36@adventure-works.com,Home,Buergermeister-ulrich-str 111,NULL,Solingen,Nordrhein-Westfalen,"42651",Germany,Second Purchase after 6 Months of first
16388,,Latoya,S,Jai,,"1 (11) 500 555-0133",Home,latoya10@adventure-works.com,Home,"2294 West 39th St.",NULL,Caloundra,Queensland,"4551",Australia,Second Purchase within 6 Months of first
16389,,Nathan,,Carter,,"413-555-0181",Cell,nathan38@adventure-works.com,Home,"3526 Dover Way",NULL,Downey,California,"90241",United States,No second purchase
16390,,Samuel,,Carter,,"987-555-0119",Cell,samuel40@adventure-works.com,Home,"8184 N. Spoonwood Court",NULL,Kirkland,Washington,"98033",United States,No second purchase
16391,,Latoya,J,Andersen,,"960-555-0124",Home,latoya11@adventure-works.com,Home,"6136 North 68th St",NULL,Bellflower,California,"90706",United States,No second purchase
16392,,Greg,G,Carter,,"741-555-0121",Home,greg8@adventure-works.com,Home,"4807 Crawford",NULL,Tacoma,Washington,"98403",United States,Second Purchase within 6 Months of first
16393,,Noah,E,Carter,,"625-555-0118",Cell,noah37@adventure-works.com,Home,"9720 Dalis Dr.",NULL,San Gabriel,California,"91776",United States,No second purchase
16394,,Latoya,L,Raje,,"1 (11) 500 555-0115",Home,latoya12@adventure-works.com,Home,Midi-Couleurs,NULL,Paris,Seine (Paris),"75006",France,No second purchase
16395,,Robert,,Carter,,"204-555-0128",Home,robert52@adventure-works.com,Home,"9252 Lindell Dr.",NULL,Berkeley,California,"94704",United States,No second purchase
16396,,Jose,H,Carter,,"508-555-0175",Home,jose46@adventure-works.com,Home,"4420 Tuolumne St.",NULL,Metchosin,British Columbia,V9,Canada,Second Purchase within 6 Months of first
16397,,Latoya,M,Chande,,"1 (11) 500 555-0153",Home,latoya13@adventure-works.com,Home,"7760 Woodbury Pl.",NULL,St. Leonards,New South Wales,"2065",Australia,No second purchase
16398,,Latoya,C,Chander,,"1 (11) 500 555-0146",Cell,latoya14@adventure-works.com,Home,"6037 Daffodil Drive",NULL,Newcastle,New South Wales,"2300",Australia,Second Purchase within 6 Months of first
16399,,Thomas,W,Carter,,"420-555-0161",Cell,thomas47@adventure-works.com,Home,"4207 Beech Ct.",NULL,Portland,Oregon,"97205",United States,No second purchase
16400,,Latoya,J,Nara,,"1 (11) 500 555-0172",Cell,latoya15@adventure-works.com,Home,"6526 Edie Ct.",NULL,Lavender Bay,New South Wales,"2060",Australia,Second Purchase after 6 Months of first
16401,,Kyle,K,Carter,,"1 (11) 500 555-0120",Cell,kyle39@adventure-works.com,Home,"8182, chaussée de Tournai",NULL,Chatou,Yveline,"78400",France,Second Purchase within 6 Months of first
16402,,Latoya,A,Rai,,"1 (11) 500 555-0164",Home,latoya16@adventure-works.com,Home,"100, rue Jean Mermoz",NULL,Paris,Seine (Paris),"75002",France,No second purchase
16403,,Kevin,E,Carter,,"583-555-0149",Home,kevin48@adventure-works.com,Home,"2325 Richard Pl.",NULL,Burlingame,California,"94010",United States,No second purchase
16404,,Latoya,A,Nath,,"1 (11) 500 555-0183",Cell,latoya17@adventure-works.com,Home,"1362 Geary Road",NULL,Brisbane,Queensland,"4000",Australia,No second purchase
16405,,Latoya,C,Goel,,"1 (11) 500 555-0149",Home,latoya18@adventure-works.com,Home,"8154 Pheasant Circle",NULL,London,England,SW1P 2NU,United Kingdom,Second Purchase after 6 Months of first
16406,,Latoya,W,Becker,,"1 (11) 500 555-0140",Cell,latoya19@adventure-works.com,Home,"9684 Morello Heights Circle",NULL,Milsons Point,New South Wales,"2061",Australia,Second Purchase within 6 Months of first
16407,,Gloria,L,Munoz,,"1 (11) 500 555-0168",Cell,gloria7@adventure-works.com,Home,"658 Liscome Way",NULL,Matraville,New South Wales,"2036",Australia,Second Purchase after 6 Months of first
16408,,Latoya,,Raji,,"647-555-0135",Cell,latoya20@adventure-works.com,Home,"3384 Malibu Place",NULL,Colma,California,"94014",United States,No second purchase
16409,,Latoya,D,Anand,,"350-555-0115",Home,latoya21@adventure-works.com,Home,"3358 Thornhill Place",NULL,Bellingham,Washington,"98225",United States,No second purchase
16410,,Tracy,,She,,"742-555-0181",Home,tracy2@adventure-works.com,Home,"8251 La Mar.",NULL,Concord,California,"94519",United States,No second purchase
16411,,Tracy,E,Deng,,"1 (11) 500 555-0157",Home,tracy3@adventure-works.com,Home,"6045 Elwood Drive",NULL,Silverwater,New South Wales,"2264",Australia,No second purchase
16412,,Tracy,,Simpson,,"242-555-0116",Cell,tracy4@adventure-works.com,Home,"7427 Fern Leaf Lane",NULL,Beaverton,Oregon,"97005",United States,No second purchase
16413,,Gabriel,S,Carter,,"263-555-0158",Home,gabriel41@adventure-works.com,Home,"3312 Kenneth Ct.",NULL,Coronado,California,"92118",United States,No second purchase
16414,,Tracy,L,Xu,,"1 (11) 500 555-0133",Home,tracy5@adventure-works.com,Home,"658 Contra Costa Blvd",NULL,Lavender Bay,New South Wales,"2060",Australia,Second Purchase within 6 Months of first
16415,,Elijah,,Carter,,"861-555-0126",Home,elijah38@adventure-works.com,Home,"6262 Pine Tree Dr.",NULL,N. Vancouver,British Columbia,V7L 4J4,Canada,Second Purchase within 6 Months of first
16416,,Tracy,L,Yuan,,"1 (11) 500 555-0188",Home,tracy6@adventure-works.com,Home,Rehstr 1235,NULL,Darmstadt,Hessen,"64283",Germany,No second purchase
16417,,Jason,,Carter,,"234-555-0170",Cell,jason39@adventure-works.com,Home,"4848 Azalea Ave.",NULL,Shawnee,British Columbia,V9B 5T2,Canada,Second Purchase within 6 Months of first
16418,,Gloria,S,Alonso,,"1 (11) 500 555-0146",Cell,gloria8@adventure-works.com,Home,"3318 N. 8th St.",NULL,Findon,South Australia,"5023",Australia,Second Purchase after 6 Months of first
16419,,Luis,E,Carter,,"657-555-0155",Home,luis43@adventure-works.com,Home,"8052 Weston Court",NULL,Westminster,British Columbia,V3L 1H4,Canada,No second purchase
16420,,Aaron,J,Carter,,"180-555-0167",Cell,aaron43@adventure-works.com,Home,"3450 Rio Grande Dr.",NULL,Woodland Hills,California,"91364",United States,No second purchase
16421,,Tracy,W,Lal,,"1 (11) 500 555-0175",Cell,tracy7@adventure-works.com,Home,"9830 Santa Ana Dr.",NULL,South Melbourne,Victoria,"3205",Australia,No second purchase
16422,,Tracy,,Sharma,,"1 (11) 500 555-0162",Home,tracy8@adventure-works.com,Home,"2909 Woodland Dr.",NULL,Newcastle,New South Wales,"2300",Australia,No second purchase
16423,,Tracy,,Shan,,"1 (11) 500 555-0198",Cell,tracy9@adventure-works.com,Home,"58, rue des Berges",NULL,Colombes,Hauts de Seine,"92700",France,No second purchase
16424,,Caleb,F,Carter,,"944-555-0167",Home,caleb40@adventure-works.com,Home,"9563 Pennsylvania Blvd.",NULL,Port Orchard,Washington,"98366",United States,Second Purchase within 6 Months of first
16425,,Tracy,R,Jai,,"1 (11) 500 555-0114",Cell,tracy10@adventure-works.com,Home,Winter der Böck 8559,NULL,Hamburg,Hamburg,"20354",Germany,No second purchase
16426,,Tracy,A,Pal,,"157-555-0153",Home,tracy11@adventure-works.com,Home,"3024 W Lake Drive",NULL,Beverly Hills,California,"90210",United States,Second Purchase within 6 Months of first
16427,,Luke,M,Carter,,"658-555-0133",Cell,luke42@adventure-works.com,Home,"7681 Fern Leaf Lane",NULL,Woodburn,Oregon,"97071",United States,No second purchase
16428,,Tracy,,Andersen,,"1 (11) 500 555-0148",Home,tracy12@adventure-works.com,Home,"5157 Maywood Lane",NULL,Port Macquarie,New South Wales,"2444",Australia,Second Purchase within 6 Months of first
16429,,Tracy,,Raje,,"1 (11) 500 555-0152",Cell,tracy13@adventure-works.com,Home,Pflugstr 2565,NULL,Paderborn,Hamburg,"33041",Germany,No second purchase
16430,,Tracy,J,Chande,,"1 (11) 500 555-0138",Cell,tracy14@adventure-works.com,Home,"9548 Jomar Drive",NULL,Milsons Point,New South Wales,"2061",Australia,Second Purchase after 6 Months of first
16431,,Jordan,L,Carter,,"623-555-0126",Cell,jordan64@adventure-works.com,Home,"2341 Peachwillow",NULL,Cliffside,British Columbia,V8Y 1L1,Canada,No second purchase
16432,,Tracy,C,Chapman,,"1 (11) 500 555-0155",Home,tracy15@adventure-works.com,Home,"470, rue de Linois",NULL,Saint-Denis,Seine Saint Denis,"93400",France,Second Purchase within 6 Months of first
16433,,Gloria,R,Romero,,"830-555-0173",Cell,gloria9@adventure-works.com,Home,"598 La Canada",NULL,Concord,California,"94519",United States,Second Purchase within 6 Months of first
16434,,Sriniwa,J,Narayanan,,"854-555-0182",Home,sriniwa0@adventure-works.com,Home,"7455 Wellington Ave.",NULL,Burbank,California,"91502",United States,Second Purchase within 6 Months of first
16435,,Tracy,K,Rai,,"1 (11) 500 555-0130",Cell,tracy16@adventure-works.com,Home,"6886 Melody Drive",NULL,Sunbury,Victoria,"3429",Australia,Second Purchase within 6 Months of first
16436,,Jack,,Carter,,"265-555-0124",Home,jack46@adventure-works.com,Home,"8963 Dumbarton Street",NULL,Spring Valley,California,"91977",United States,No second purchase
16437,,Tracy,B,Nath,,"1 (11) 500 555-0186",Cell,tracy17@adventure-works.com,Home,"40, rue de Terre Neuve",NULL,Orleans,Loiret,"45000",France,No second purchase
16438,,Tracy,J,Goel,,"1 (11) 500 555-0118",Home,tracy18@adventure-works.com,Home,"6161 Sanders St.",NULL,Reading,England,RG7 5H7,United Kingdom,Second Purchase after 6 Months of first
16439,,Tracy,B,Black,,"1 (11) 500 555-0154",Cell,tracy19@adventure-works.com,Home,"744 Piedra Dr.",NULL,Hawthorne,Queensland,"4171",Australia,Second Purchase after 6 Months of first
16440,,Tracy,,Raji,,"1 (11) 500 555-0182",Home,tracy20@adventure-works.com,Home,"8037 St. Francis St.",NULL,Runcorn,England,TY31,United Kingdom,No second purchase
16441,,Eric,,Carter,,"556-555-0163",Home,eric52@adventure-works.com,Home,"3409 Meadowbrook Court",NULL,Lynnwood,Washington,"98036",United States,No second purchase
16442,,Misty,T,She,,"1 (11) 500 555-0114",Home,misty1@adventure-works.com,Home,"58, rue des Berges",NULL,Drancy,Seine Saint Denis,"93700",France,No second purchase
16443,,Jackson,S,Carter,,"433-555-0112",Home,jackson40@adventure-works.com,Home,"1233 Wesley Ct.",NULL,San Diego,California,"92102",United States,No second purchase
16444,,Misty,,Deng,,"1 (11) 500 555-0114",Home,misty2@adventure-works.com,Home,"9437 Cambridge Dr.",NULL,Billericay,England,CM11,United Kingdom,Second Purchase within 6 Months of first
16445,,Carlos,A,Carter,,"513-555-0141",Cell,carlos38@adventure-works.com,Home,"1019 Buchanan Road",NULL,Woodland Hills,California,"91364",United States,Second Purchase within 6 Months of first
16446,,Misty,S,Shen,,"1 (11) 500 555-0190",Cell,misty3@adventure-works.com,Home,"3055 Mt. Trinity Ct.",NULL,Hawthorne,Queensland,"4171",Australia,No second purchase
16447,,Angel,,Carter,,"222-555-0149",Cell,angel33@adventure-works.com,Home,"6440 Co Road",NULL,Lake Oswego,Oregon,"97034",United States,No second purchase
16448,,Isaiah,,Carter,,"776-555-0160",Home,isaiah34@adventure-works.com,Home,"9136 San Remo Ct.",NULL,El Cajon,California,"92020",United States,Second Purchase after 6 Months of first
16449,,Gloria,M,Navarro,,"1 (11) 500 555-0146",Home,gloria10@adventure-works.com,Home,Hellweg 4924,NULL,Hamburg,Hamburg,"20354",Germany,No second purchase
16450,,Misty,L,Xie,,"146-555-0168",Home,misty4@adventure-works.com,Home,"9286 Military East",NULL,Bremerton,Washington,"98312",United States,Second Purchase after 6 Months of first
16451,,Alex,M,Carter,,"716-555-0163",Home,alex39@adventure-works.com,Home,"7468 Lindley Ct.",NULL,Yakima,Washington,"98901",United States,Second Purchase after 6 Months of first
16452,,Misty,A,Tang,,"498-555-0141",Cell,misty5@adventure-works.com,Home,"2906 Hillcrest Ave.",NULL,Bellflower,California,"90706",United States,No second purchase
16453,,Evan,K,Carter,,"697-555-0113",Cell,evan35@adventure-works.com,Home,"419 River Ash Court",NULL,Novato,California,"94947",United States,No second purchase
16454,,Misty,,Xu,,"1 (11) 500 555-0142",Cell,misty6@adventure-works.com,Home,Postenweg 2428,NULL,Hannover,Nordrhein-Westfalen,"30601",Germany,No second purchase
16455,,Mason,A,Carter,,"326-555-0114",Home,mason31@adventure-works.com,Home,"1660 Bonifacio St.",NULL,Bellingham,Washington,"98225",United States,No second purchase
16456,,Misty,R,Luo,,"1 (11) 500 555-0162",Cell,misty7@adventure-works.com,Home,Postfach 55 00 00,NULL,Paderborn,Nordrhein-Westfalen,"33098",Germany,Second Purchase within 6 Months of first
16457,,Isaac,,Carter,,"804-555-0164",Home,isaac32@adventure-works.com,Home,"4864 A St.",NULL,Langford,British Columbia,V9,Canada,No second purchase
16458,,Jesse,E,Carter,,"271-555-0138",Cell,jesse35@adventure-works.com,Home,"6359 Sand Point Road",NULL,Sooke,British Columbia,V0,Canada,No second purchase
16459,,Sean,M,Carter,,"614-555-0197",Cell,sean42@adventure-works.com,Home,"9817 Frisbie Court",NULL,Walla Walla,Washington,"99362",United States,No second purchase
16460,,Misty,J,Yuan,,"1 (11) 500 555-0182",Cell,misty8@adventure-works.com,Home,"11, rue du Départ",NULL,Sèvres,Hauts de Seine,"92310",France,Second Purchase after 6 Months of first
16461,,Misty,H,Kumar,,"1 (11) 500 555-0197",Home,misty9@adventure-works.com,Home,"3315 Providence Dr.",NULL,Gold Coast,Queensland,"4217",Australia,Second Purchase within 6 Months of first
16462,,Misty,L,Lal,,"1 (11) 500 555-0110",Cell,misty10@adventure-works.com,Home,"2184 Vallejo",NULL,Berkshire,England,RG11 5TP,United Kingdom,No second purchase
16463,,James,,Mitchell,,"1 (11) 500 555-0161",Home,james61@adventure-works.com,Home,Am Gallberg 6626,NULL,Saarlouis,Saarland,"66740",Germany,No second purchase
16464,,Jonathan,L,Mitchell,,"160-555-0163",Home,jonathan40@adventure-works.com,Home,"2595 Franklin Canyon Rd.",NULL,Vancouver,British Columbia,V7L 4J4,Canada,Second Purchase after 6 Months of first
16465,,Misty,,Sharma,,"1 (11) 500 555-0185",Cell,misty11@adventure-works.com,Home,"4764 Gatter Court",NULL,Gold Coast,Queensland,"4217",Australia,Second Purchase within 6 Months of first
16466,,Logan,R,Mitchell,,"1 (11) 500 555-0191",Cell,logan37@adventure-works.com,Home,"1874 Virginia Hills Dr.",NULL,Oxford,England,OX1,United Kingdom,Second Purchase within 6 Months of first
16467,,Nathan,,Mitchell,,"225-555-0159",Cell,nathan39@adventure-works.com,Home,"6786 Pheasant Circle",NULL,Salem,Oregon,"97301",United States,No second purchase
16468,,Misty,,Shan,,"1 (11) 500 555-0153",Cell,misty12@adventure-works.com,Home,"6208 Artnell Ct",NULL,Lancaster,England,LA1 1LN,United Kingdom,No second purchase
16469,,Misty,A,Jai,,"1 (11) 500 555-0163",Cell,misty13@adventure-works.com,Home,Winterfeldtstr 353,NULL,Erlangen,Bayern,"91054",Germany,No second purchase
16470,,Gloria,L,Gutierrez,,"472-555-0168",Cell,gloria11@adventure-works.com,Home,"6898 Roxie Lane",NULL,Beaverton,Oregon,"97005",United States,No second purchase
16471,,Misty,H,Pal,,"1 (11) 500 555-0195",Cell,misty14@adventure-works.com,Home,"401, rue Jean Mermoz",NULL,Colombes,Hauts de Seine,"92700",France,No second purchase
16472,,Samuel,C,Mitchell,,"654-555-0112",Cell,samuel41@adventure-works.com,Home,"3663 Colt Ct.",NULL,Santa Monica,California,"90401",United States,Second Purchase after 6 Months of first
16473,,Hunter,A,Mitchell,,"110-555-0117",Home,hunter38@adventure-works.com,Home,"1487 Nephi Court",NULL,Walla Walla,Washington,"99362",United States,No second purchase
16474,,Noah,,Mitchell,,"1 (11) 500 555-0163",Cell,noah38@adventure-works.com,Home,"40, place de la République",NULL,Saint Germain en Laye,Yveline,"78100",France,No second purchase
16475,,Misty,A,Raje,,"1 (11) 500 555-0171",Home,misty15@adventure-works.com,Home,"4130 Skycrest Drive",NULL,Bendigo,Victoria,"3550",Australia,Second Purchase after 6 Months of first
16476,,Misty,,Chande,,"1 (11) 500 555-0195",Home,misty16@adventure-works.com,Home,"55, avenue du Port",NULL,Villeneuve-d'Ascq,Nord,"59491",France,No second purchase
16477,,Robert,,Mitchell,,"132-555-0112",Home,robert53@adventure-works.com,Home,"9350 Mt. Hood Circle",NULL,Oakland,California,"94611",United States,Second Purchase within 6 Months of first
16478,,Jose,F,Mitchell,,"1 (11) 500 555-0141",Cell,jose47@adventure-works.com,Home,"9390 Janin Pl.",NULL,Gateshead,England,GA10,United Kingdom,No second purchase
16479,,Misty,,Chander,,"1 (11) 500 555-0145",Cell,misty17@adventure-works.com,Home,"2050 Glazier Dr",NULL,Warrnambool,Victoria,"3280",Australia,Second Purchase within 6 Months of first
16480,,Misty,,Nara,,"1 (11) 500 555-0154",Home,misty18@adventure-works.com,Home,"111, quai Paul Doumer",NULL,Roubaix,Nord,"59100",France,No second purchase
16481,,Misty,H,Rai,,"619-555-0134",Home,misty19@adventure-works.com,Home,"1094 Loveridge Circle",NULL,Beaverton,Oregon,"97005",United States,No second purchase
16482,,Thomas,J,Mitchell,,"948-555-0140",Home,thomas48@adventure-works.com,Home,"378 Canyon Road",NULL,Royal Oak,British Columbia,V8X,Canada,No second purchase
16483,,Misty,E,Nath,,"1 (11) 500 555-0146",Home,misty20@adventure-works.com,Home,"344, rue de Bas Marin",NULL,Paris,Seine (Paris),"75010",France,No second purchase
16484,,Misty,M,Goel,,"1 (11) 500 555-0189",Cell,misty21@adventure-works.com,Home,"8228 Kinross Dr.",NULL,Brisbane,Queensland,"4000",Australia,Second Purchase within 6 Months of first
16485,,Misty,,Black,,"1 (11) 500 555-0112",Home,misty22@adventure-works.com,Home,Platz des Landtags 550,Kreditorenbuchhaltung,Paderborn,Hamburg,"33041",Germany,No second purchase
16486,,Kyle,,Mitchell,,"199-555-0111",Home,kyle40@adventure-works.com,Home,"673 Hawes St.",NULL,Everett,Washington,"98201",United States,Second Purchase within 6 Months of first
16487,,Gloria,G,Torres,,"435-555-0171",Cell,gloria12@adventure-works.com,Home,"692 Honey Trail Lane",NULL,Bellingham,Washington,"98225",United States,Second Purchase after 6 Months of first
16488,,Misty,,Raji,,"1 (11) 500 555-0195",Cell,misty23@adventure-works.com,Home,"3511 B Eagle Peak Rd.",NULL,Bendigo,Victoria,"3550",Australia,Second Purchase within 6 Months of first
16489,,Connor,L,Mitchell,,"588-555-0131",Home,connor39@adventure-works.com,Home,"3946 Quigley Street",NULL,Lincoln Acres,California,"91950",United States,No second purchase
16490,,Luke,A,Mitchell,,"150-555-0113",Home,luke43@adventure-works.com,Home,"7150 N. Broadway",NULL,La Jolla,California,"92806",United States,Second Purchase within 6 Months of first
16491,,Misty,R,Ashe,,"1 (11) 500 555-0192",Home,misty24@adventure-works.com,Home,"2702 North Ridge Dr.",NULL,St. Leonards,New South Wales,"2065",Australia,No second purchase
16492,,Jordan,E,Mitchell,,"393-555-0162",Cell,jordan65@adventure-works.com,Home,"8646 Olivera",NULL,La Jolla,California,"92806",United States,No second purchase
16493,,Kelsey,J,She,,"371-555-0137",Home,kelsey0@adventure-works.com,Home,"8286 Willow St.",NULL,Burien,Washington,"98168",United States,No second purchase
16494,,Kevin,,Mitchell,,"764-555-0178",Cell,kevin49@adventure-works.com,Home,"4760 Clayton Road",NULL,Redmond,Washington,"98052",United States,No second purchase
16495,,Kelsey,R,Shen,,"1 (11) 500 555-0191",Home,kelsey1@adventure-works.com,Home,"8693 Balhan Dr.",NULL,East Brisbane,Queensland,"4169",Australia,Second Purchase within 6 Months of first
16496,,Gabriel,J,Mitchell,,"1 (11) 500 555-0131",Home,gabriel42@adventure-works.com,Home,"6510 Northridge Drive",NULL,Coffs Harbour,New South Wales,"2450",Australia,No second purchase
16497,,Kelsey,,Xie,,"1 (11) 500 555-0185",Home,kelsey2@adventure-works.com,Home,"43, rue Faubourg St Antoine",NULL,Paris,Seine (Paris),"75013",France,Second Purchase within 6 Months of first
16498,,Elijah,A,Mitchell,,"902-555-0192",Cell,elijah39@adventure-works.com,Home,"2878 Spring Water St.",NULL,Bellflower,California,"90706",United States,No second purchase
16499,,Kelsey,,Tang,,"1 (11) 500 555-0160",Cell,kelsey3@adventure-works.com,Home,Heiderplatz 948,NULL,München,Hessen,"80074",Germany,No second purchase
16500,,Jason,K,Mitchell,,"480-555-0139",Cell,jason40@adventure-works.com,Home,"7537 Clark Creek Lane",NULL,West Covina,California,"91791",United States,Second Purchase after 6 Months of first
16501,,Kelsey,W,Xu,,"1 (11) 500 555-0196",Cell,kelsey4@adventure-works.com,Home,"4769 Mt. View Dr.",NULL,Rockhampton,Queensland,"4700",Australia,No second purchase
16502,,Jack,L,Mitchell,,"449-555-0192",Home,jack47@adventure-works.com,Home,"4160 Saranap",NULL,Everett,Washington,"98201",United States,No second purchase
16503,,Kelsey,J,Luo,,"1 (11) 500 555-0115",Cell,kelsey5@adventure-works.com,Home,"935, rue Mazagran",NULL,Cergy,Val d'Oise,"95000",France,No second purchase
16504,,Connor,,Lopez,,"666-555-0112",Home,connor40@adventure-works.com,Home,"9073 Mayda Way",NULL,Santa Monica,California,"90401",United States,No second purchase
16505,,Kelsey,D,Yuan,,"1 (11) 500 555-0116",Cell,kelsey6@adventure-works.com,Home,"3029 Delta View Ln.",NULL,Goulburn,New South Wales,"2580",Australia,Second Purchase within 6 Months of first
16506,,Luis,P,Mitchell,,"579-555-0178",Home,luis44@adventure-works.com,Home,"8605 Avalon Court",NULL,La Jolla,California,"92806",United States,No second purchase
16507,,Gloria,A,Dominguez,,"1 (11) 500 555-0170",Home,gloria13@adventure-works.com,Home,Midi-Couleurs,NULL,Paris La Defense,Hauts de Seine,"92081",France,No second purchase
16508,,Kelsey,M,Kennedy,,"1 (11) 500 555-0140",Home,kelsey7@adventure-works.com,Home,"7660 Willow Creek Ct.",NULL,London,England,W1Y 3RA,United Kingdom,No second purchase
16509,,Aaron,W,Mitchell,,"116-555-0185",Cell,aaron44@adventure-works.com,Home,"3773 Lakefield Place",NULL,Lebanon,Oregon,"97355",United States,No second purchase
16510,,Kelsey,T,Lal,,"1 (11) 500 555-0112",Home,kelsey8@adventure-works.com,Home,"2087 Plaza Del Rio",NULL,St. Leonards,New South Wales,"2065",Australia,Second Purchase after 6 Months of first
16511,,Kelsey,L,Sharma,,"1 (11) 500 555-0177",Cell,kelsey9@adventure-works.com,Home,"27, place Beaubernard",NULL,Colombes,Hauts de Seine,"92700",France,No second purchase
16512,,Adam,,Mitchell,,"126-555-0119",Cell,adam41@adventure-works.com,Home,"3560 Harvard Dr.",NULL,Redmond,Washington,"98052",United States,No second purchase
16513,,Kelsey,,Shan,,"369-555-0128",Cell,kelsey10@adventure-works.com,Home,"5291 Juliet Court",NULL,Berkeley,California,"94704",United States,No second purchase
16514,,Samuel,J,Hill,,"125-555-0172",Cell,samuel42@adventure-works.com,Home,"1637 Kingston Pl.",NULL,Issaquah,Washington,"98027",United States,Second Purchase within 6 Months of first
16515,,Kelsey,J,Jai,,"1 (11) 500 555-0129",Home,kelsey11@adventure-works.com,Home,"4598 Manila Avenue",NULL,London,England,C2H 7AU,United Kingdom,No second purchase
16516,,Kelsey,,Pal,,"1 (11) 500 555-0194",Cell,kelsey12@adventure-works.com,Home,Holzstr 4222,NULL,Hamburg,Hamburg,"20354",Germany,No second purchase
16517,,Kelsey,W,Raje,,"1 (11) 500 555-0135",Cell,kelsey13@adventure-works.com,Home,"8031 Pinon Dr.",NULL,Kirkby,England,KB9,United Kingdom,No second purchase
16518,,Caleb,K,Mitchell,,"954-555-0166",Cell,caleb41@adventure-works.com,Home,"2665 Rosina Court",NULL,Vancouver,British Columbia,V7L 4J4,Canada,No second purchase
16519,,Jackson,,Mitchell,,"636-555-0168",Cell,jackson41@adventure-works.com,Home,"5615 Detroit Ave.",NULL,Milwaukie,Oregon,"97222",United States,No second purchase
16520,,Kelsey,K,Chande,,"1 (11) 500 555-0179",Home,kelsey14@adventure-works.com,Home,"1782 Poplar Ave.",NULL,Milton Keynes,England,MK8 8DF,United Kingdom,Second Purchase after 6 Months of first
16521,,Carlos,,Hill,,"307-555-0171",Home,carlos39@adventure-works.com,Home,"4200 Greenbrook Dr.",NULL,Langford,British Columbia,V9,Canada,Second Purchase within 6 Months of first
16522,,Carlos,,Mitchell,,"116-555-0126",Cell,carlos40@adventure-works.com,Home,"7405 Dolores Way",NULL,Yakima,Washington,"98901",United States,No second purchase
16523,,Angel,N,Mitchell,,"533-555-0124",Cell,angel34@adventure-works.com,Home,"8900 Escobar",NULL,West Covina,California,"91791",United States,No second purchase
16524,,Gloria,,Gill,,"988-555-0144",Cell,gloria14@adventure-works.com,Home,"5126 La Corte Bonita",NULL,Chula Vista,California,"91910",United States,No second purchase
